     Node_label    Um  U1   U2   U3
          152263     30.2329E-03     16.0844E-03     251.274E-15     25.5992E-03
          152264     29.5494E-03     16.2317E-03     522.613E-15     24.6921E-03
          152265     28.8454E-03     16.3831E-03    -540.093E-15     23.7413E-03
          152266     28.0927E-03     16.5018E-03     60.3158E-15     22.7352E-03
          152267     27.3246E-03     16.6194E-03    -487.246E-15     21.6894E-03
          152268     26.5077E-03     16.6907E-03    -1.05746E-12     20.5931E-03
          152269     25.6852E-03     16.7593E-03    -828.751E-15     19.4642E-03
          152270     24.8167E-03     16.7785E-03     438.680E-15     18.2852E-03
          152271     23.9558E-03     16.7931E-03     77.6352E-15     17.0842E-03
          152272     23.0530E-03     16.7473E-03     694.919E-15     15.8420E-03
          152273     22.1787E-03     16.7013E-03     379.616E-15     14.5932E-03
          152274     21.2726E-03     16.5936E-03     475.983E-15     13.3107E-03
          152275     20.4053E-03     16.4765E-03    -246.106E-15     12.0376E-03
          152276     19.5168E-03     16.3001E-03     734.887E-15     10.7337E-03
          152277     18.6954E-03     16.1271E-03    -5.48725E-12     9.45695E-03
          152278     36.1942E-03     17.0626E-03     486.197E-15     31.9200E-03
          152279     35.4965E-03     17.2958E-03    -949.987E-15     30.9977E-03
          152280     34.7386E-03     17.5029E-03     451.114E-15     30.0070E-03
          152281     33.9514E-03     17.7157E-03     838.804E-15     28.9630E-03
          152282     33.1087E-03     17.8979E-03    -648.895E-15     27.8541E-03
          152283     32.2392E-03     18.0801E-03     459.996E-15     26.6923E-03
          152284     31.3180E-03     18.2215E-03     572.795E-15     25.4715E-03
          152285     30.3790E-03     18.3537E-03     858.344E-15     24.2079E-03
          152286     29.3917E-03     18.4391E-03     666.942E-15     22.8883E-03
          152287     28.3988E-03     18.5163E-03     473.763E-15     21.5322E-03
          152288     27.3558E-03     18.5327E-03     352.526E-15     20.1216E-03
          152289     26.3220E-03     18.5385E-03     136.699E-15     18.6861E-03
          152290     25.2516E-03     18.4830E-03     90.0697E-15     17.2053E-03
          152291     24.2097E-03     18.4130E-03     977.804E-15     15.7186E-03
          152292     23.1373E-03     18.2722E-03    -98.6682E-15     14.1938E-03
          152293     22.1187E-03     18.1224E-03     968.922E-15     12.6813E-03
          152294     21.0906E-03     17.9124E-03    -1.03214E-12     11.1336E-03
          152295     20.1312E-03     17.6810E-03    -1.25508E-12     9.62545E-03
          152296     41.7121E-03     18.5874E-03     233.511E-15     37.3417E-03
          152297     40.8815E-03     18.8683E-03     169.118E-15     36.2669E-03
          152298     40.0063E-03     19.1559E-03     484.865E-15     35.1221E-03
          152299     39.0655E-03     19.4159E-03     331.654E-15     33.8989E-03
          152300     38.0860E-03     19.6777E-03     119.380E-15     32.6088E-03
          152301     37.0414E-03     19.8979E-03     146.913E-15     31.2432E-03
          152302     35.9643E-03     20.1115E-03     55.8749E-15     29.8155E-03
          152303     34.8287E-03     20.2693E-03    -61.8088E-15     28.3231E-03
          152304     33.6822E-03     20.4199E-03    -186.598E-15     26.7865E-03
          152305     32.4870E-03     20.5098E-03    -20.0644E-15     25.1943E-03
          152306     31.2938E-03     20.5879E-03     147.357E-15     23.5678E-03
          152307     30.0514E-03     20.5926E-03    -130.643E-15     21.8868E-03
          152308     28.8310E-03     20.5872E-03     79.4116E-15     20.1840E-03
          152309     27.5724E-03     20.5033E-03     525.277E-15     18.4351E-03
          152310     26.3527E-03     20.3967E-03     106.945E-15     16.6865E-03
          152311     25.1159E-03     20.2194E-03    -1.10631E-12     14.8992E-03
          152312     23.9549E-03     20.0362E-03    -349.134E-15     13.1296E-03
          152313     22.7662E-03     19.7485E-03    -2.26716E-12     11.3267E-03
          152314     48.1188E-03     20.3286E-03    -300.729E-15     43.6139E-03
          152315     47.1202E-03     20.7019E-03     512.399E-15     42.3290E-03
          152316     46.0449E-03     21.0527E-03     336.095E-15     40.9502E-03
          152317     44.9158E-03     21.4007E-03    -608.927E-15     39.4897E-03
          152318     43.7214E-03     21.7152E-03    -303.393E-15     37.9474E-03
          152319     42.4874E-03     22.0204E-03     305.897E-15     36.3356E-03
          152320     41.1934E-03     22.2782E-03     111.386E-15     34.6493E-03
          152321     39.8660E-03     22.5111E-03    -853.176E-15     32.9021E-03
          152322     38.4904E-03     22.6906E-03    -59.1442E-15     31.0910E-03
          152323     37.1067E-03     22.8460E-03    -773.684E-15     29.2398E-03
          152324     35.6835E-03     22.9371E-03    -476.588E-15     27.3350E-03
          152325     34.2706E-03     23.0017E-03    -608.927E-15     25.4047E-03
          152326     32.8274E-03     22.9976E-03    -463.265E-15     23.4254E-03
          152327     31.4081E-03     22.9599E-03     385.833E-15     21.4316E-03
          152328     29.9611E-03     22.8380E-03    -949.099E-15     19.3931E-03
          152329     28.5720E-03     22.6911E-03    -328.706E-15     17.3630E-03
          152330     27.1847E-03     22.4734E-03     1.72609E-12     15.2956E-03
          152331     25.8641E-03     22.2050E-03    -312.275E-15     13.2624E-03
          152332     55.4415E-03     22.4243E-03     416.919E-15     50.7042E-03
          152333     54.1793E-03     22.8716E-03     523.057E-15     49.1150E-03
          152334     52.8613E-03     23.3248E-03     253.495E-15     47.4371E-03
          152335     51.4723E-03     23.7428E-03     123.376E-15     45.6692E-03
          152336     50.0375E-03     24.1480E-03     258.824E-15     43.8249E-03
          152337     48.5469E-03     24.5080E-03    -979.297E-15     41.9065E-03
          152338     47.0243E-03     24.8475E-03     2.14008E-15     39.9236E-03
          152339     45.4469E-03     25.1225E-03    -134.639E-15     37.8718E-03
          152340     43.8504E-03     25.3711E-03    -342.029E-15     35.7654E-03
          152341     42.2101E-03     25.5480E-03    -491.687E-15     33.6005E-03
          152342     40.5784E-03     25.6985E-03     55.8749E-15     31.4037E-03
          152343     38.9116E-03     25.7638E-03     306.785E-15     29.1606E-03
          152344     37.2799E-03     25.8082E-03    -655.556E-15     26.9021E-03
          152345     35.6234E-03     25.7612E-03    -278.524E-15     24.6046E-03
          152346     34.0126E-03     25.6779E-03    -488.134E-15     22.3049E-03
          152347     32.3901E-03     25.5053E-03    -247.438E-15     19.9649E-03
          152348     30.8574E-03     25.3165E-03    -454.384E-15     17.6423E-03
          152349     29.2943E-03     24.9904E-03    -574.288E-15     15.2851E-03
          152350     62.0048E-03     25.4625E-03     185.993E-15     56.5355E-03
          152351     60.3747E-03     25.9966E-03    -412.195E-15     54.4911E-03
          152352     58.6931E-03     26.5167E-03    -61.8088E-15     52.3617E-03
          152353     56.9492E-03     26.9899E-03     233.511E-15     50.1474E-03
          152354     55.1700E-03     27.4422E-03    -334.924E-15     47.8607E-03
          152355     53.3467E-03     27.8337E-03    -688.419E-15     45.5100E-03
          152356     51.5060E-03     28.1899E-03    -243.885E-15     43.1068E-03
          152357     49.6324E-03     28.4763E-03    -736.824E-15     40.6506E-03
          152358     47.7578E-03     28.7224E-03    -623.138E-15     38.1554E-03
          152359     45.8573E-03     28.8856E-03     11.9100E-15     35.6162E-03
          152360     43.9821E-03     29.0102E-03    -74.2433E-15     33.0580E-03
          152361     42.0961E-03     29.0463E-03    -481.473E-15     30.4695E-03
          152362     40.2568E-03     29.0399E-03    -534.764E-15     27.8799E-03
          152363     38.4125E-03     28.9368E-03    -496.572E-15     25.2623E-03
          152364     36.6409E-03     28.7940E-03    -160.841E-15     22.6598E-03
          152365     34.8879E-03     28.5685E-03    -70.6906E-15     20.0252E-03
          152366     33.2028E-03     28.2656E-03    -109.770E-15     17.4208E-03
          152367     70.4853E-03     28.5787E-03    -528.102E-15     64.4316E-03
          152368     68.4706E-03     29.2200E-03    -679.537E-15     61.9227E-03
          152369     66.4068E-03     29.8215E-03    -924.230E-15     59.3341E-03
          152370     64.3098E-03     30.3896E-03    -570.291E-15     56.6764E-03
          152371     62.1782E-03     30.9028E-03    -315.828E-15     53.9551E-03
          152372     60.0336E-03     31.3729E-03    -203.473E-15     51.1837E-03
          152373     57.8679E-03     31.7682E-03    -757.252E-15     48.3682E-03
          152374     55.7111E-03     32.1141E-03     27.0091E-15     45.5238E-03
          152375     53.5472E-03     32.3777E-03    -95.1155E-15     42.6496E-03
          152376     51.4129E-03     32.5922E-03    -486.358E-15     39.7623E-03
          152377     49.2756E-03     32.7105E-03    -32.4989E-15     36.8526E-03
          152378     47.1922E-03     32.7811E-03    -778.125E-15     33.9485E-03
          152379     45.1208E-03     32.7550E-03    -421.077E-15     31.0322E-03
          152380     43.1173E-03     32.6717E-03    -31.6107E-15     28.1364E-03
          152381     41.1352E-03     32.4919E-03    -318.492E-15     25.2266E-03
          152382     39.2698E-03     32.2931E-03     103.837E-15     22.3443E-03
          152383     37.3804E-03     31.9321E-03    -28.0580E-15     19.4329E-03
          152384     79.4774E-03     32.3609E-03    -618.253E-15     72.5909E-03
          152385     76.9868E-03     33.0974E-03    -312.719E-15     69.5092E-03
          152386     74.4752E-03     33.7957E-03     105.613E-15     66.3657E-03
          152387     71.9496E-03     34.4329E-03     226.405E-15     63.1753E-03
          152388     69.4317E-03     35.0169E-03     322.772E-15     59.9548E-03
          152389     66.9252E-03     35.5305E-03    -3.63308E-15     56.7148E-03
          152390     64.4461E-03     35.9840E-03    -231.451E-15     53.4644E-03
          152391     61.9886E-03     36.3514E-03    -401.093E-15     50.2112E-03
          152392     59.5804E-03     36.6576E-03    -362.457E-15     46.9685E-03
          152393     57.1971E-03     36.8684E-03     71.4180E-15     43.7290E-03
          152394     54.8741E-03     37.0192E-03    -346.470E-15     40.5061E-03
          152395     52.5772E-03     37.0672E-03    -191.927E-15     37.2879E-03
          152396     50.3569E-03     37.0626E-03     193.543E-15     34.0907E-03
          152397     48.1575E-03     36.9464E-03    -358.904E-15     30.8887E-03
          152398     46.0508E-03     36.7755E-03    -699.965E-15     27.7172E-03
          152399     44.0034E-03     36.5263E-03    -304.281E-15     24.5384E-03
          152400     42.0362E-03     36.1883E-03     263.265E-15     21.3881E-03
          152401     88.5715E-03     36.9393E-03     85.1848E-15     80.5009E-03
          152402     85.5565E-03     37.7634E-03    -248.326E-15     76.7713E-03
          152403     82.5686E-03     38.5212E-03    -634.240E-15     73.0321E-03
          152404     79.6309E-03     39.2207E-03    -485.470E-15     69.3024E-03
          152405     76.7422E-03     39.8325E-03     114.939E-15     65.5953E-03
          152406     73.9228E-03     40.3815E-03    -311.831E-15     61.9186E-03
          152407     71.1597E-03     40.8414E-03    -424.630E-15     58.2725E-03
          152408     68.4641E-03     41.2274E-03    -227.010E-15     54.6592E-03
          152409     65.8243E-03     41.5213E-03    -52.4829E-15     51.0766E-03
          152410     63.2632E-03     41.7558E-03    -184.821E-15     47.5256E-03
          152411     60.7403E-03     41.8797E-03    -158.176E-15     43.9940E-03
          152412     58.2959E-03     41.9394E-03    -376.224E-15     40.4908E-03
          152413     55.9002E-03     41.9016E-03    -471.703E-15     37.0012E-03
          152414     53.5860E-03     41.7935E-03     234.843E-15     33.5374E-03
          152415     51.3125E-03     41.5756E-03    -823.422E-15     30.0740E-03
          152416     49.1792E-03     41.3361E-03    -1.19823E-12     26.6444E-03
          152417     47.0597E-03     40.9473E-03     221.076E-15     23.1933E-03
          152418     97.4970E-03     42.4652E-03    -114.655E-15     87.7632E-03
          152419     94.0393E-03     43.3339E-03    -252.767E-15     83.4600E-03
          152420     90.6696E-03     44.1216E-03    -631.131E-15     79.2102E-03
